"gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
"D","GOBINIG",132,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,156
NA,NA,137,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,157
NA,NA,152,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,158
NA,NA,140,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,159
NA,NA,132,163,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,160
NA,"PECTJAC",89,85,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,161
NA,NA,108,189,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,162
NA,NA,80,61,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,163
NA,"PAGEERY",116,20,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,164
NA,"ARNOLAT",105,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,165
NA,NA,88,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,166
NA,NA,95,24,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,167
NA,"MERLMER",313,277,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,168
NA,NA,287,205,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,169
NA,"BUGLLUT",119,16,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,170
NA,"NEPRNOR",42,58,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,171
NA,"BUGLLUT",109,12,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,172
NA,"MELIKER",31,16,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,173
NA,"ELEDMOS",90,181,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,174
NA,NA,105,285,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,175
NA,NA,95,234,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,176
NA,"CALLSAP",58,122,"F",1,NA,143,108,0,0,0,0,0,0,NA,NA,177
NA,"SQUIMAN",23,17,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,178
NA,NA,28,33,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,179
NA,NA,29,35,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,180
NA,NA,26,23,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,181
NA,NA,28,32,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,182
NA,NA,26,24,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,183
NA,NA,29,42,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,184
NA,NA,31,42,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,185
NA,NA,26,22,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,186
NA,NA,27,26,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,187
NA,NA,18,7,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,188
NA,NA,20,16,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,189
NA,NA,16,7,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,190
NA,NA,27,25,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,191
NA,NA,27,29,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,192
NA,NA,26,29,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,193
NA,NA,24,20,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,194
NA,NA,29,40,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,195
NA,NA,23,17,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,196
NA,NA,28,35,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,197
NA,NA,26,28,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,198
NA,NA,25,38,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,199
NA,NA,25,22,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,200
NA,NA,31,37,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,201
NA,NA,24,27,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,202
NA,NA,26,27,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,203
NA,NA,24,20,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,204
NA,NA,21,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,205
NA,NA,25,23,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,206
