"gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
"D","CITHMAC",130,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,110
NA,NA,120,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,111
NA,NA,130,45,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,112
NA,"SERAHEP",85,11,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,113
NA,NA,86,10,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,114
NA,"PAGEERY",100,13,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,115
NA,NA,129,23,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,116
NA,NA,132,28,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,117
NA,NA,127,25,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,118
NA,NA,116,16,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,119
NA,NA,118,21,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,120
NA,NA,127,24,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,121
NA,NA,106,14,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,122
NA,"LEPTCAV",107,15,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,123
NA,NA,90,9,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,124
NA,NA,104,13,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,125
NA,"BLENOCE",108,19,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,126
NA,"TRISCAP",122,17,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,127
NA,NA,113,14,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,128
NA,NA,121,17,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,129
NA,NA,107,11,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,130
NA,NA,148,31,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,131
NA,NA,121,18,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,132
NA,NA,140,25,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,133
NA,NA,126,21,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,134
