"gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
"D","SQUIMAN",28,35,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,97
NA,NA,22,17,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,98
NA,NA,29,35,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,99
NA,NA,15,5,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,100
NA,NA,22,17,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,101
NA,NA,27,33,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,102
NA,NA,18,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,103
NA,NA,24,25,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,104
NA,NA,16,8,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,105
NA,NA,32,45,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,106
NA,NA,27,38,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,107
NA,NA,35,49,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,108
NA,NA,32,55,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,109
NA,NA,34,60,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,110
NA,NA,34,65,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,111
NA,NA,31,36,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,112
NA,NA,34,70,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,113
NA,NA,32,47,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,114
NA,NA,31,51,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,115
NA,NA,33,46,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,116
NA,NA,33,66,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,117
NA,NA,34,60,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,118
NA,NA,35,61,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,119
NA,NA,30,42,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,120
NA,NA,32,41,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,121
NA,NA,33,61,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,122
NA,NA,29,34,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,123
NA,NA,27,34,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,124
NA,NA,33,43,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,125
NA,NA,25,27,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,126
NA,NA,33,49,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,127
NA,NA,28,40,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,128
NA,NA,15,6,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,129
NA,"CALLSAP",63,220,"M",0,NA,144,115,0,0,0,0,0,0,NA,NA,130
NA,NA,58,144,"F",1,NA,141,160,0,0,0,0,0,0,NA,NA,131
NA,NA,54,119,"F",1,NA,136,130,0,0,0,0,0,0,NA,NA,132
NA,NA,57,140,"F",1,NA,140,107,0,0,0,0,0,0,NA,NA,133
NA,"SQUIMAN",21,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,134
NA,NA,30,43,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,135
NA,NA,25,28,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,136
NA,"LITHMOR",111,16,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,137
NA,"ARNOLAT",111,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,138
NA,NA,77,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,139
NA,NA,113,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,140
NA,NA,111,445,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,141
NA,"GOBINIG",112,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,142
NA,NA,134,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,143
NA,NA,114,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,144
NA,NA,125,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,145
NA,NA,87,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,146
NA,NA,97,116,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,147
NA,"TRIGLUC",253,178,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,148
NA,"SOLEVUL",187,62,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,149
NA,NA,162,45,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,150
NA,NA,177,48,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,151
NA,NA,180,54,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,152
NA,NA,165,43,"I",0,NA,0,0,0,0,0,0,0,0,NA,NA,153
NA,NA,179,51,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,154
NA,NA,165,40,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,155
NA,NA,174,51,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,156
NA,"SOLEIMP",142,30,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,157
NA,"ARNOLAT",120,15,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,158
NA,"LIZARAM",391,442,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,159
"A","LIZARAM",520,1113,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,160
NA,"LITHMOR",104,14,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,161
NA,"ARNOLAT",118,15,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,162
NA,"CALLSAP",62,173,"F",1,NA,160,117,0,0,0,0,0,0,NA,NA,163
NA,NA,52,103,"F",1,NA,125,98,0,0,0,0,0,0,NA,"spina rotta",164
NA,NA,68,230,"F",1,NA,170,127,0,0,0,0,0,0,NA,NA,165
NA,NA,54,115,"F",1,NA,132,100,0,0,0,0,0,0,NA,NA,166
NA,"SQUIMAN",27,33,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,167
NA,NA,21,17,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,168
NA,NA,26,34,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,169
NA,NA,25,28,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,170
NA,NA,22,17,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,171
NA,NA,30,42,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,172
NA,NA,31,46,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,173
NA,NA,28,43,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,174
NA,NA,30,40,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,175
NA,NA,29,40,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,176
NA,NA,32,59,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,177
NA,NA,31,53,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,178
NA,NA,27,31,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,179
NA,NA,29,46,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,180
NA,NA,34,61,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,181
