"gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
"D","SQUIMAN",23,17,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,127
NA,NA,25,24,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,128
NA,NA,21,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,129
NA,NA,27,31,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,130
NA,"MELIKER",32,21,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,131
NA,"RAJAAST",397,414,"M",2,NA,220,274,0,0,0,0,0,0,NA,NA,132
NA,"TRIGLUC",245,125,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,133
NA,"SPARAUR",191,98,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,134
NA,NA,175,78,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,135
NA,"DIPLANN",117,25,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,136
NA,"SCORNOT",119,25,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,137
NA,NA,85,12,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,138
NA,"ARNOLAT",107,8,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,139
NA,"LITHMOR",186,76,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,140
NA,NA,144,35,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,141
NA,NA,149,37,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,142
NA,NA,142,34,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,143
NA,NA,167,50,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,144
NA,NA,196,97,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,145
NA,NA,165,52,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,146
NA,NA,138,32,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,147
NA,NA,145,35,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,148
NA,NA,169,57,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,149
NA,NA,132,28,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,150
